slug,title,category,tags,summary,confusion_point,pattern_rows,article_title,article_lead,exam_points,common_mistakes,memory_tip,related_terms,faq_1_question,faq_1_answer,faq_2_question,faq_2_answer,faq_3_question,faq_3_answer,faq_4_question,faq_4_answer
shoka-kunren-mis-s42,消火訓練：自衛消防組織と消火活動の混同誤り（頻出再整理）｜s42,火災・消火・漏えい,自衛消防組織;消火活動,消火訓練（試験頻出）で自衛消防組織と消火活動を同一視する典型誤り。,自衛消防組織と消火活動の混同。,"[{""topic"": ""条件"", ""wrong"": ""条件文を読まずに選択"", ""correct"": ""条件文の主語・時点を確認"", ""trap"": ""条件誤""}, {""topic"": ""逆転"", ""wrong"": ""消火活動の主語を自衛消防組織に"", ""correct"": ""主語・条件を下線"", ""trap"": ""主語入替""}, {""topic"": ""数値"", ""wrong"": ""数値だけ暗記"", ""correct"": ""数値+条件をセット"", ""trap"": ""数値誤""}, {""topic"": ""混同"", ""wrong"": ""自衛消防組織の条文を消火活動に適用"", ""correct"": ""根拠法ごとに整理"", ""trap"": ""条文混同""}]",消火訓練：自衛消防組織と消火活動の混同誤り｜乙4,消火訓練（試験頻出）で自衛消防組織と消火活動を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,自衛消防組織≠消火活動;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「自衛消防組織と消火活動は別」。,自衛消防組織;消火活動,「消火訓練：自衛消防組織と消火活動の混同誤り（頻出再整理）」で最初に確認すべき点は？,消火訓練：自衛消防組織と消火活動の混同誤りでは自衛消防組織の義務主体と実施タイミングを先に固定してください。頻出再整理の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。 試験では自衛消防組織≠消火活動をセットで確認してください。,「消火訓練：自衛消防組織と消火活動の混同誤り」の典型誤答パターンは？,自衛消防組織と消火活動の混同。 過去問では自衛消防組織に関する逆転肢や、類似制度の数値流用に注意してください。 試験では自衛消防組織≠消火活動をセットで確認してください。 誤答では同一視に注意してください。,「消火訓練：自衛消防組織と消火活動の混同誤り」の復習の進め方（頻出再整理）は？,消火訓練：自衛消防組織と消火活動の混同誤りは直近の頻出論点を型別に再分類し、条件文を確認してください。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。 試験では自衛消防組織≠消火活動をセットで確認してください。,「消火訓練：自衛消防組織と消火活動の混同誤り」の関連条文・資料は？,用語集の「自衛消防組織」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では自衛消防組織≠消火活動をセットで確認してください。
tank-kensa-mis-s42,タンク検査：タンクローリーと移動タンク貯蔵所の混同誤り（頻出再整理）｜s42,法令・制度,タンクローリー;移動タンク貯蔵所,タンク検査（試験頻出）でタンクローリーと移動タンク貯蔵所を同一視する典型誤り。,タンクローリーと移動タンク貯蔵所の混同。,"[{""topic"": ""数値"", ""wrong"": ""数値だけ暗記"", ""correct"": ""数値+条件をセット"", ""trap"": ""数値誤""}, {""topic"": ""混同"", ""wrong"": ""タンクローリーの条文を移動タンク貯蔵所に適用"", ""correct"": ""根拠法ごとに整理"", ""trap"": ""条文混同""}, {""topic"": ""条件"", ""wrong"": ""条件文を読まずに選択"", ""correct"": ""条件文の主語・時点を確認"", ""trap"": ""条件誤""}, {""topic"": ""逆転"", ""wrong"": ""移動タンク貯蔵所の主語をタンクローリーに"", ""correct"": ""主語・条件を下線"", ""trap"": ""主語入替""}]",タンク検査：タンクローリーと移動タンク貯蔵所の混同誤り｜乙4,タンク検査（試験頻出）でタンクローリーと移動タンク貯蔵所を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,タンクローリー≠移動タンク貯蔵所;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「タンクローリーと移動タンク貯蔵所は別」。,タンクローリー;移動タンク貯蔵所,「タンク検査：タンクローリーと移動タンク貯蔵所の混同誤り（頻出再整理）」で最初に確認すべき点は？,タンク検査：タンクローリーと移動タンク貯蔵所の混同誤りではタンクローリーの義務主体と実施タイミングを先に固定してください。頻出再整理の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。,「タンク検査：タンクローリーと移動タンク貯蔵所の混同誤り」の典型誤答パターンは？,タンクローリーと移動タンク貯蔵所の混同。 過去問ではタンクローリーに関する逆転肢や、類似制度の数値流用に注意してください。 試験ではタンクローリー≠移動タンク貯蔵所をセットで確認してください。 誤答では同一視に注意してください。,「タンク検査：タンクローリーと移動タンク貯蔵所の混同誤り」の復習の進め方（頻出再整理）は？,タンク検査：タンクローリーと移動タンク貯蔵所の混同誤りは直近の頻出論点を型別に再分類し、条件文を確認してください。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。 試験ではタンクローリー≠移動タンク貯蔵所をセットで確認してください。,「タンク検査：タンクローリーと移動タンク貯蔵所の混同誤り」の関連条文・資料は？,用語集の「タンクローリー」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験ではタンクローリー≠移動タンク貯蔵所をセットで確認してください。
tensou-kiroku-mis-s42,転送記録保存：譲渡・引渡しと移送の混同誤り（頻出再整理）｜s42,法令・制度,譲渡・引渡し;移送,転送記録保存（試験頻出）で譲渡・引渡しと移送を同一視する典型誤り。,譲渡・引渡しと移送の混同。,"[{""topic"": ""混同"", ""wrong"": ""譲渡・引渡しの条文を移送に適用"", ""correct"": ""根拠法ごとに整理"", ""trap"": ""条文混同""}, {""topic"": ""条件"", ""wrong"": ""条件文を読まずに選択"", ""correct"": ""条件文の主語・時点を確認"", ""trap"": ""条件誤""}, {""topic"": ""逆転"", ""wrong"": ""移送の主語を譲渡・引渡しに"", ""correct"": ""主語・条件を下線"", ""trap"": ""主語入替""}, {""topic"": ""数値"", ""wrong"": ""数値だけ暗記"", ""correct"": ""数値+条件をセット"", ""trap"": ""数値誤""}]",転送記録保存：譲渡・引渡しと移送の混同誤り｜乙4,転送記録保存（試験頻出）で譲渡・引渡しと移送を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,譲渡・引渡し≠移送;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「譲渡・引渡しと移送は別」。譲渡・引渡し≠移送。,譲渡・引渡し;移送,「転送記録保存：譲渡・引渡しと移送の混同誤り（頻出再整理）」で最初に確認すべき点は？,転送記録保存：譲渡・引渡しと移送の混同誤りでは譲渡・引渡しの義務主体と実施タイミングを先に固定してください。頻出再整理の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。 試験では譲渡・引渡し≠移送をセットで確認してください。,「転送記録保存：譲渡・引渡しと移送の混同誤り」の典型誤答パターンは？,譲渡・引渡しと移送の混同。 過去問では譲渡・引渡しに関する逆転肢や、類似制度の数値流用に注意してください。 試験では譲渡・引渡し≠移送をセットで確認してください。 誤答では同一視に注意してください。 覚え方：「譲渡・引渡しと移送は別」。,「転送記録保存：譲渡・引渡しと移送の混同誤り」の復習の進め方（頻出再整理）は？,転送記録保存：譲渡・引渡しと移送の混同誤りは直近の頻出論点を型別に再分類し、条件文を確認してください。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。 試験では譲渡・引渡し≠移送をセットで確認してください。,「転送記録保存：譲渡・引渡しと移送の混同誤り」の関連条文・資料は？,用語集の「譲渡・引渡し」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では譲渡・引渡し≠移送をセットで確認してください。 誤答では同一視に注意してください。
ot4-chokuzen-mis-s42,乙4直前：乙種危険物取扱者と丙種危険物取扱者の混同誤り（頻出再整理）｜s42,法令・制度,乙種危険物取扱者;丙種危険物取扱者,乙4直前（試験頻出）で乙種危険物取扱者と丙種危険物取扱者を同一視する典型誤り。,乙種危険物取扱者と丙種危険物取扱者の混同。,"[{""topic"": ""逆転"", ""wrong"": ""丙種危険物取扱者の主語を乙種危険物取扱者に"", ""correct"": ""主語・条件を下線"", ""trap"": ""主語入替""}, {""topic"": ""数値"", ""wrong"": ""数値だけ暗記"", ""correct"": ""数値+条件をセット"", ""trap"": ""数値誤""}, {""topic"": ""混同"", ""wrong"": ""乙種危険物取扱者の条文を丙種危険物取扱者に適用"", ""correct"": ""根拠法ごとに整理"", ""trap"": ""条文混同""}, {""topic"": ""条件"", ""wrong"": ""条件文を読まずに選択"", ""correct"": ""条件文の主語・時点を確認"", ""trap"": ""条件誤""}]",乙4直前：乙種危険物取扱者と丙種危険物取扱者の混同誤り｜乙4,乙4直前（試験頻出）で乙種危険物取扱者と丙種危険物取扱者を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,乙種危険物取扱者≠丙種危険物取扱者;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「乙種危険物取扱者と丙種危険物取扱者は別」。,乙種危険物取扱者;丙種危険物取扱者,「乙4直前：乙種危険物取扱者と丙種危険物取扱者の混同誤り（頻出再整理）」で最初に確認すべき点は？,乙4直前：乙種危険物取扱者と丙種危険物取扱者の混同誤りでは乙種危険物取扱者の義務主体と実施タイミングを先に固定してください。頻出再整理の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。,「乙4直前：乙種危険物取扱者と丙種危険物取扱者の混同誤り」の典型誤答パターンは？,乙種危険物取扱者と丙種危険物取扱者の混同。 過去問では乙種危険物取扱者に関する逆転肢や、類似制度の数値流用に注意してください。 試験では乙種危険物取扱者≠丙種危険物取扱者をセットで確認してください。 誤答では同一視に注意してください。,「乙4直前：乙種危険物取扱者と丙種危険物取扱者の混同誤り」の復習の進め方（頻出再整理）は？,乙4直前：乙種危険物取扱者と丙種危険物取扱者の混同誤りは直近の頻出論点を型別に再分類し、条件文を確認してください。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。 試験では乙種危険物取扱者≠丙種危険物取扱者をセットで確認してください。,「乙4直前：乙種危険物取扱者と丙種危険物取扱者の混同誤り」の関連条文・資料は？,用語集の「乙種危険物取扱者」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では乙種危険物取扱者≠丙種危険物取扱者をセットで確認してください。
kiken-hoan-mis-s43,危険物保安：危険物取扱者と危険物保安監督者の混同誤り（ガイド更新）,法令・制度,危険物取扱者;危険物保安監督者,危険物保安（判例・ガイド）で危険物取扱者と危険物保安監督者を同一視する典型誤り。,危険物取扱者と危険物保安監督者の混同。,"[{""topic"": ""数値"", ""wrong"": ""数値だけ暗記"", ""correct"": ""数値+条件をセット"", ""trap"": ""数値誤""}, {""topic"": ""混同"", ""wrong"": ""危険物取扱者の条文を危険物保安監督者に適用"", ""correct"": ""根拠法ごとに整理"", ""trap"": ""条文混同""}, {""topic"": ""条件"", ""wrong"": ""条件文を読まずに選択"", ""correct"": ""条件文の主語・時点を確認"", ""trap"": ""条件誤""}, {""topic"": ""逆転"", ""wrong"": ""危険物保安監督者の主語を危険物取扱者に"", ""correct"": ""主語・条件を下線"", ""trap"": ""主語入替""}]",危険物保安：危険物取扱者と危険物保安監督者の混同誤り｜乙4,危険物保安（判例・ガイド）で危険物取扱者と危険物保安監督者を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,危険物取扱者≠危険物保安監督者;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「危険物取扱者と危険物保安監督者は別」。,危険物取扱者;危険物保安監督者,「危険物保安：危険物取扱者と危険物保安監督者の混同誤り（ガイド更新）」で最初に確認すべき点は？,危険物保安：危険物取扱者と危険物保安監督者の混同誤りでは危険物取扱者の義務主体と実施タイミングを先に固定してください。ガイド更新の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。,「危険物保安：危険物取扱者と危険物保安監督者の混同誤り」の典型誤答パターンは？,危険物取扱者と危険物保安監督者の混同。 過去問では危険物取扱者に関する逆転肢や、類似制度の数値流用に注意してください。 試験では危険物取扱者≠危険物保安監督者をセットで確認してください。 誤答では同一視に注意してください。,「危険物保安：危険物取扱者と危険物保安監督者の混同誤り」の復習の進め方（ガイド更新）は？,危険物保安：危険物取扱者と危険物保安監督者の混同誤りはガイドライン改定点を条文表に反映してから演習してください。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。 試験では危険物取扱者≠危険物保安監督者をセットで確認してください。,「危険物保安：危険物取扱者と危険物保安監督者の混同誤り」の関連条文・資料は？,用語集の「危険物取扱者」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では危険物取扱者≠危険物保安監督者をセットで確認してください。
shobo-setsubi-mis-s43,消防設備点検：消火設備と消火活動の混同誤り（ガイド更新）,火災・消火・漏えい,消火設備;消火活動,消防設備点検（判例・ガイド）で消火設備と消火活動を同一視する典型誤り。,消火設備と消火活動の混同。,"[{""topic"": ""数値"", ""wrong"": ""数値だけ暗記"", ""correct"": ""数値+条件をセット"", ""trap"": ""数値誤""}, {""topic"": ""混同"", ""wrong"": ""消火設備の条文を消火活動に適用"", ""correct"": ""根拠法ごとに整理"", ""trap"": ""条文混同""}, {""topic"": ""条件"", ""wrong"": ""条件文を読まずに選択"", ""correct"": ""条件文の主語・時点を確認"", ""trap"": ""条件誤""}, {""topic"": ""逆転"", ""wrong"": ""消火活動の主語を消火設備に"", ""correct"": ""主語・条件を下線"", ""trap"": ""主語入替""}]",消防設備点検：消火設備と消火活動の混同誤り｜乙4,消防設備点検（判例・ガイド）で消火設備と消火活動を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,消火設備≠消火活動;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「消火設備と消火活動は別」。消火設備≠消火活動。,消火設備;消火活動,「消防設備点検：消火設備と消火活動の混同誤り（ガイド更新）」で最初に確認すべき点は？,消防設備点検：消火設備と消火活動の混同誤りでは消火設備の義務主体と実施タイミングを先に固定してください。ガイド更新の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。 試験では消火設備≠消火活動をセットで確認してください。,「消防設備点検：消火設備と消火活動の混同誤り」の典型誤答パターンは？,消火設備と消火活動の混同。 過去問では消火設備に関する逆転肢や、類似制度の数値流用に注意してください。 試験では消火設備≠消火活動をセットで確認してください。 誤答では同一視に注意してください。 覚え方：「消火設備と消火活動は別」。,「消防設備点検：消火設備と消火活動の混同誤り」の復習の進め方（ガイド更新）は？,消防設備点検：消火設備と消火活動の混同誤りはガイドライン改定点を条文表に反映してから演習してください。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。 試験では消火設備≠消火活動をセットで確認してください。,「消防設備点検：消火設備と消火活動の混同誤り」の関連条文・資料は？,用語集の「消火設備」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では消火設備≠消火活動をセットで確認してください。 誤答では同一視に注意してください。
shitei-suryo-santei-mis-s43,指定数量算定：指定数量と指定数量の倍数の混同誤り（ガイド更新）｜s43,法令・制度,指定数量;指定数量の倍数,指定数量算定（判例・ガイド）で指定数量と指定数量の倍数を同一視する典型誤り。,指定数量と指定数量の倍数の混同。,"[{""topic"": ""逆転"", ""wrong"": ""指定数量の倍数の主語を指定数量に"", ""correct"": ""主語・条件を下線"", ""trap"": ""主語入替""}, {""topic"": ""数値"", ""wrong"": ""数値だけ暗記"", ""correct"": ""数値+条件をセット"", ""trap"": ""数値誤""}, {""topic"": ""混同"", ""wrong"": ""指定数量の条文を指定数量の倍数に適用"", ""correct"": ""根拠法ごとに整理"", ""trap"": ""条文混同""}, {""topic"": ""条件"", ""wrong"": ""条件文を読まずに選択"", ""correct"": ""条件文の主語・時点を確認"", ""trap"": ""条件誤""}]",指定数量算定：指定数量と指定数量の倍数の混同誤り｜乙4,指定数量算定（判例・ガイド）で指定数量と指定数量の倍数を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,指定数量≠指定数量の倍数;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「指定数量と指定数量の倍数は別」。,指定数量;指定数量の倍数,「指定数量算定：指定数量と指定数量の倍数の混同誤り（ガイド更新）」で最初に確認すべき点は？,指定数量算定：指定数量と指定数量の倍数の混同誤りでは指定数量の義務主体と実施タイミングを先に固定してください。ガイド更新の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。 試験では指定数量≠指定数量の倍数をセットで確認してください。,「指定数量算定：指定数量と指定数量の倍数の混同誤り」の典型誤答パターンは？,指定数量と指定数量の倍数の混同。 過去問では指定数量に関する逆転肢や、類似制度の数値流用に注意してください。 試験では指定数量≠指定数量の倍数をセットで確認してください。 誤答では同一視に注意してください。,「指定数量算定：指定数量と指定数量の倍数の混同誤り」の復習の進め方（ガイド更新）は？,指定数量算定：指定数量と指定数量の倍数の混同誤りはガイドライン改定点を条文表に反映してから演習してください。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。 試験では指定数量≠指定数量の倍数をセットで確認してください。,「指定数量算定：指定数量と指定数量の倍数の混同誤り」の関連条文・資料は？,用語集の「指定数量」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では指定数量≠指定数量の倍数をセットで確認してください。 誤答では同一視に注意してください。
chozo-sekkei-mis-s43,貯蔵所設計：屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同誤り（ガイド更新）｜s43,法令・制度,屋外タンク貯蔵所;屋内タンク貯蔵所の基準,貯蔵所設計（判例・ガイド）で屋外タンク貯蔵所と屋内タンク貯蔵所の基準を同一視する典型誤り。,屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同。,"[{""topic"": ""数値"", ""wrong"": ""数値だけ暗記"", ""correct"": ""数値+条件をセット"", ""trap"": ""数値誤""}, {""topic"": ""混同"", ""wrong"": ""屋外タンク貯蔵所の条文を屋内タンク貯蔵所の基準に適用"", ""correct"": ""根拠法ごとに整理"", ""trap"": ""条文混同""}, {""topic"": ""条件"", ""wrong"": ""条件文を読まずに選択"", ""correct"": ""条件文の主語・時点を確認"", ""trap"": ""条件誤""}, {""topic"": ""逆転"", ""wrong"": ""屋内タンク貯蔵所の基準の主語を屋外タンク貯蔵所に"", ""correct"": ""主語・条件を下線"", ""trap"": ""主語入替""}]",貯蔵所設計：屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同誤り｜乙4,貯蔵所設計（判例・ガイド）で屋外タンク貯蔵所と屋内タンク貯蔵所の基準を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,屋外タンク貯蔵所≠屋内タンク貯蔵所の基準;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「屋外タンク貯蔵所と屋内タンク貯蔵所の基準は別」。,屋外タンク貯蔵所;屋内タンク貯蔵所の基準,「貯蔵所設計：屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同誤り（ガイド更新）」で最初に確認すべき点は？,貯蔵所設計：屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同誤りでは屋外タンク貯蔵所の義務主体と実施タイミングを先に固定してください。ガイド更新の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。,「貯蔵所設計：屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同誤り」の典型誤答パターンは？,屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同。 過去問では屋外タンク貯蔵所に関する逆転肢や、類似制度の数値流用に注意してください。 試験では屋外タンク貯蔵所≠屋内タンク貯蔵所の基準をセットで確認してください。,「貯蔵所設計：屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同誤り」の復習の進め方（ガイド更新）は？,貯蔵所設計：屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同誤りはガイドライン改定点を条文表に反映してから演習してください。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。,「貯蔵所設計：屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同誤り」の関連条文・資料は？,用語集の「屋外タンク貯蔵所」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では屋外タンク貯蔵所≠屋内タンク貯蔵所の基準をセットで確認してください。
ido-toriatsukai-mis-s43,移動取扱：移動タンク貯蔵所とタンクローリーの混同誤り（ガイド更新）,法令・制度,移動タンク貯蔵所;タンクローリー,移動取扱（判例・ガイド）で移動タンク貯蔵所とタンクローリーを同一視する典型誤り。,移動タンク貯蔵所とタンクローリーの混同。,"[{""topic"": ""数値"", ""wrong"": ""数値だけ暗記"", ""correct"": ""数値+条件をセット"", ""trap"": ""数値誤""}, {""topic"": ""混同"", ""wrong"": ""移動タンク貯蔵所の条文をタンクローリーに適用"", ""correct"": ""根拠法ごとに整理"", ""trap"": ""条文混同""}, {""topic"": ""条件"", ""wrong"": ""条件文を読まずに選択"", ""correct"": ""条件文の主語・時点を確認"", ""trap"": ""条件誤""}, {""topic"": ""逆転"", ""wrong"": ""タンクローリーの主語を移動タンク貯蔵所に"", ""correct"": ""主語・条件を下線"", ""trap"": ""主語入替""}]",移動取扱：移動タンク貯蔵所とタンクローリーの混同誤り｜乙4,移動取扱（判例・ガイド）で移動タンク貯蔵所とタンクローリーを同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,移動タンク貯蔵所≠タンクローリー;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「移動タンク貯蔵所とタンクローリーは別」。,移動タンク貯蔵所;タンクローリー,「移動取扱：移動タンク貯蔵所とタンクローリーの混同誤り（ガイド更新）」で最初に確認すべき点は？,移動取扱：移動タンク貯蔵所とタンクローリーの混同誤りでは移動タンク貯蔵所の義務主体と実施タイミングを先に固定してください。ガイド更新の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。,「移動取扱：移動タンク貯蔵所とタンクローリーの混同誤り」の典型誤答パターンは？,移動タンク貯蔵所とタンクローリーの混同。 過去問では移動タンク貯蔵所に関する逆転肢や、類似制度の数値流用に注意してください。 試験では移動タンク貯蔵所≠タンクローリーをセットで確認してください。 誤答では同一視に注意してください。,「移動取扱：移動タンク貯蔵所とタンクローリーの混同誤り」の復習の進め方（ガイド更新）は？,移動取扱：移動タンク貯蔵所とタンクローリーの混同誤りはガイドライン改定点を条文表に反映してから演習してください。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。 試験では移動タンク貯蔵所≠タンクローリーをセットで確認してください。,「移動取扱：移動タンク貯蔵所とタンクローリーの混同誤り」の関連条文・資料は？,用語集の「移動タンク貯蔵所」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では移動タンク貯蔵所≠タンクローリーをセットで確認してください。
yobo-kitei-mis-s43,予防規程改定：予防規程と火災予防の混同誤り（ガイド更新）,法令・制度,予防規程;火災予防,予防規程改定（判例・ガイド）で予防規程と火災予防を同一視する典型誤り。,予防規程と火災予防の混同。,"[{""topic"": ""条件"", ""wrong"": ""条件文を読まずに選択"", ""correct"": ""条件文の主語・時点を確認"", ""trap"": ""条件誤""}, {""topic"": ""逆転"", ""wrong"": ""火災予防の主語を予防規程に"", ""correct"": ""主語・条件を下線"", ""trap"": ""主語入替""}, {""topic"": ""数値"", ""wrong"": ""数値だけ暗記"", ""correct"": ""数値+条件をセット"", ""trap"": ""数値誤""}, {""topic"": ""混同"", ""wrong"": ""予防規程の条文を火災予防に適用"", ""correct"": ""根拠法ごとに整理"", ""trap"": ""条文混同""}]",予防規程改定：予防規程と火災予防の混同誤り｜乙4,予防規程改定（判例・ガイド）で予防規程と火災予防を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,予防規程≠火災予防;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「予防規程と火災予防は別」。予防規程≠火災予防。,予防規程;火災予防,「予防規程改定：予防規程と火災予防の混同誤り（ガイド更新）」で最初に確認すべき点は？,予防規程改定：予防規程と火災予防の混同誤りでは予防規程の義務主体と実施タイミングを先に固定してください。ガイド更新の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。 試験では予防規程≠火災予防をセットで確認してください。,「予防規程改定：予防規程と火災予防の混同誤り」の典型誤答パターンは？,予防規程と火災予防の混同。 過去問では予防規程に関する逆転肢や、類似制度の数値流用に注意してください。 試験では予防規程≠火災予防をセットで確認してください。 誤答では同一視に注意してください。 覚え方：「予防規程と火災予防は別」。,「予防規程改定：予防規程と火災予防の混同誤り」の復習の進め方（ガイド更新）は？,予防規程改定：予防規程と火災予防の混同誤りはガイドライン改定点を条文表に反映してから演習してください。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。 試験では予防規程≠火災予防をセットで確認してください。,「予防規程改定：予防規程と火災予防の混同誤り」の関連条文・資料は？,用語集の「予防規程」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では予防規程≠火災予防をセットで確認してください。 誤答では同一視に注意してください。
